timestamp,kwh,building
2024-01-13 22:00:00,64.305,Engineering Block
2024-01-13 22:00:00,98.951,Hostel A
2024-01-13 23:00:00,65.505,Engineering Block
2024-01-13 23:00:00,110.821,Hostel A
2024-01-13 23:00:00,445.203,Admin Block
2024-01-13 23:00:00,68.463,Library
2024-01-14 00:00:00,97.943,Hostel A
2024-01-14 00:00:00,58.57,Library
2024-01-14 00:00:00,45.056,Admin Block
2024-01-14 00:00:00,53.868,Engineering Block
2024-01-14 01:00:00,57.754,Library
2024-01-14 01:00:00,57.583,Engineering Block
2024-01-14 01:00:00,49.201,Admin Block
2024-01-14 01:00:00,82.98,Hostel A
2024-01-14 02:00:00,64.075,Admin Block
2024-01-14 02:00:00,119.865,Hostel A
2024-01-14 02:00:00,61.616,Engineering Block
2024-01-14 02:00:00,62.692,Library
2024-01-14 03:00:00,81.502,Engineering Block
2024-01-14 03:00:00,83.828,Admin Block
2024-01-14 03:00:00,154.948,Hostel A
2024-01-14 03:00:00,73.852,Library
2024-01-14 04:00:00,82.483,Admin Block
2024-01-14 04:00:00,138.423,Hostel A
2024-01-14 04:00:00,99.404,Engineering Block
2024-01-14 04:00:00,113.404,Library
2024-01-14 05:00:00,124.856,Library
2024-01-14 05:00:00,218.568,Hostel A
2024-01-14 05:00:00,101.33,Admin Block
2024-01-14 05:00:00,136.167,Engineering Block
2024-01-14 06:00:00,139.07,Library
2024-01-14 06:00:00,219.079,Hostel A
2024-01-14 06:00:00,152.17,Admin Block
2024-01-14 06:00:00,164.657,Engineering Block
2024-01-14 07:00:00,129.561,Library
2024-01-14 07:00:00,273.925,Hostel A
2024-01-14 07:00:00,209.008,Engineering Block
2024-01-14 07:00:00,148.933,Admin Block
2024-01-14 08:00:00,181.52,Admin Block
2024-01-14 08:00:00,207.101,Engineering Block
2024-01-14 08:00:00,262.277,Hostel A
2024-01-14 08:00:00,160.348,Library
2024-01-14 09:00:00,351.143,Hostel A
2024-01-14 09:00:00,230.047,Library
2024-01-14 09:00:00,169.761,Admin Block
2024-01-14 09:00:00,263.827,Engineering Block
2024-01-14 10:00:00,233.165,Engineering Block
2024-01-14 10:00:00,434.81,Hostel A
2024-01-14 10:00:00,213.232,Library
2024-01-14 10:00:00,170.447,Admin Block
2024-01-14 11:00:00,354.456,Hostel A
2024-01-14 11:00:00,212.056,Admin Block
2024-01-14 11:00:00,277.734,Engineering Block
2024-01-14 11:00:00,204.362,Library
2024-01-14 12:00:00,321.457,Hostel A
2024-01-14 12:00:00,261.663,Engineering Block
2024-01-14 12:00:00,852.573,Admin Block
2024-01-14 12:00:00,176.445,Library
2024-01-14 13:00:00,181.444,Admin Block
2024-01-14 13:00:00,438.027,Hostel A
2024-01-14 13:00:00,265.511,Engineering Block
2024-01-14 13:00:00,195.35,Library
2024-01-14 14:00:00,212.601,Admin Block
2024-01-14 14:00:00,187.993,Library
2024-01-14 14:00:00,436.106,Hostel A
2024-01-14 14:00:00,221.028,Engineering Block
2024-01-14 15:00:00,268.037,Engineering Block
2024-01-14 15:00:00,193.348,Admin Block
2024-01-14 15:00:00,345.436,Hostel A
2024-01-14 15:00:00,169.667,Library
2024-01-14 16:00:00,230.665,Engineering Block
2024-01-14 16:00:00,368.133,Hostel A
2024-01-14 16:00:00,184.118,Admin Block
2024-01-14 16:00:00,167.299,Library
2024-01-14 17:00:00,158.801,Engineering Block
2024-01-14 17:00:00,139.652,Library
2024-01-14 17:00:00,132.208,Admin Block
2024-01-14 17:00:00,327.169,Hostel A
2024-01-14 18:00:00,266.239,Hostel A
2024-01-14 18:00:00,113.211,Library
2024-01-14 18:00:00,146.826,Admin Block
2024-01-14 18:00:00,162.558,Engineering Block
2024-01-14 19:00:00,97.256,Library
2024-01-14 19:00:00,100.159,Admin Block
2024-01-14 19:00:00,162.118,Engineering Block
2024-01-14 19:00:00,232.856,Hostel A
2024-01-14 20:00:00,95.914,Library
2024-01-14 20:00:00,147.349,Hostel A
2024-01-14 20:00:00,91.889,Engineering Block
2024-01-14 20:00:00,94.106,Admin Block
2024-01-14 21:00:00,65.393,Library
2024-01-14 21:00:00,85.571,Admin Block
2024-01-14 21:00:00,84.937,Engineering Block
2024-01-14 21:00:00,159.507,Hostel A
2024-01-14 22:00:00,77.38,Library
2024-01-14 22:00:00,51.841,Admin Block
2024-01-14 22:00:00,112.983,Hostel A
2024-01-14 22:00:00,84.349,Engineering Block
2024-01-14 23:00:00,52.149,Admin Block
2024-01-14 23:00:00,93.607,Hostel A
2024-01-14 23:00:00,50.903,Library
2024-01-14 23:00:00,54.931,Engineering Block
2024-01-15 00:00:00,70.385,Engineering Block
2024-01-15 00:00:00,99.772,Hostel A
2024-01-15 00:00:00,54.094,Library
2024-01-15 00:00:00,61.322,Admin Block
2024-01-15 01:00:00,116.973,Hostel A
2024-01-15 01:00:00,55.716,Library
2024-01-15 01:00:00,63.823,Admin Block
2024-01-15 01:00:00,69.316,Engineering Block
2024-01-15 02:00:00,60.407,Library
2024-01-15 02:00:00,84.069,Engineering Block
2024-01-15 02:00:00,113.803,Hostel A
2024-01-15 02:00:00,65.071,Admin Block
2024-01-15 03:00:00,94.085,Engineering Block
2024-01-15 03:00:00,88.069,Admin Block
2024-01-15 03:00:00,116.469,Hostel A
2024-01-15 03:00:00,73.415,Library
2024-01-15 04:00:00,131.817,Engineering Block
2024-01-15 04:00:00,84.96,Library
2024-01-15 04:00:00,155.886,Hostel A
2024-01-15 04:00:00,110.185,Admin Block
2024-01-15 05:00:00,105.707,Library
2024-01-15 05:00:00,187.95,Hostel A
2024-01-15 05:00:00,127.401,Admin Block
2024-01-15 05:00:00,126.976,Engineering Block
2024-01-15 06:00:00,262.591,Hostel A
2024-01-15 06:00:00,164.93,Engineering Block
2024-01-15 06:00:00,116.186,Library
2024-01-15 06:00:00,152.301,Admin Block
2024-01-15 07:00:00,170.504,Library
2024-01-15 07:00:00,151.783,Engineering Block
2024-01-15 07:00:00,332.392,Hostel A
2024-01-15 07:00:00,129.384,Admin Block
2024-01-15 08:00:00,188.67,Library
2024-01-15 08:00:00,212.658,Engineering Block
2024-01-15 08:00:00,183.922,Admin Block
2024-01-15 08:00:00,322.775,Hostel A
2024-01-15 09:00:00,180.676,Library
2024-01-15 09:00:00,220.755,Engineering Block
2024-01-15 09:00:00,205.471,Admin Block
2024-01-15 09:00:00,312.508,Hostel A
2024-01-15 10:00:00,290.418,Engineering Block
2024-01-15 10:00:00,399.937,Hostel A
2024-01-15 10:00:00,240.205,Library
2024-01-15 10:00:00,211.663,Admin Block
2024-01-15 11:00:00,298.073,Engineering Block
2024-01-15 11:00:00,330.297,Hostel A
2024-01-15 11:00:00,235.974,Admin Block
2024-01-15 11:00:00,206.864,Library
2024-01-15 12:00:00,321.16,Hostel A
2024-01-15 12:00:00,219.178,Engineering Block
2024-01-15 12:00:00,173.709,Admin Block
2024-01-15 12:00:00,229.273,Library
2024-01-15 13:00:00,206.596,Engineering Block
2024-01-15 13:00:00,407.389,Hostel A
2024-01-15 13:00:00,233.497,Admin Block
2024-01-15 13:00:00,218.722,Library
2024-01-15 14:00:00,206.453,Engineering Block
2024-01-15 14:00:00,221.514,Admin Block
2024-01-15 14:00:00,351.501,Hostel A
2024-01-15 14:00:00,193.9,Library
2024-01-15 15:00:00,229.001,Library
2024-01-15 15:00:00,200.075,Engineering Block
2024-01-15 15:00:00,339.853,Hostel A
2024-01-15 15:00:00,171.74,Admin Block
2024-01-15 16:00:00,156.574,Admin Block
2024-01-15 16:00:00,227.043,Engineering Block
2024-01-15 16:00:00,262.506,Hostel A
2024-01-15 16:00:00,203.201,Library
2024-01-15 17:00:00,278.92,Hostel A
2024-01-15 17:00:00,180.133,Library
2024-01-15 17:00:00,162.277,Admin Block
2024-01-15 17:00:00,188.286,Engineering Block
2024-01-15 18:00:00,162.397,Engineering Block
2024-01-15 18:00:00,253.74,Hostel A
2024-01-15 18:00:00,162.13,Library
2024-01-15 18:00:00,125.149,Admin Block
2024-01-15 19:00:00,245.29,Hostel A
2024-01-15 19:00:00,126.057,Admin Block
2024-01-15 19:00:00,133.369,Engineering Block
2024-01-15 19:00:00,92.83,Library
2024-01-15 20:00:00,91.371,Admin Block
2024-01-15 20:00:00,95.737,Library
2024-01-15 20:00:00,137.771,Hostel A
2024-01-15 20:00:00,89.99,Engineering Block
2024-01-15 21:00:00,85.492,Admin Block
2024-01-15 21:00:00,92.827,Library
2024-01-15 21:00:00,141.076,Hostel A
2024-01-15 21:00:00,88.244,Engineering Block
2024-01-15 22:00:00,116.31,Hostel A
2024-01-15 22:00:00,76.658,Admin Block
2024-01-15 22:00:00,56.271,Library
2024-01-15 22:00:00,92.293,Engineering Block
2024-01-15 23:00:00,75.965,Engineering Block
2024-01-15 23:00:00,51.801,Library
2024-01-15 23:00:00,107.461,Hostel A
2024-01-15 23:00:00,51.608,Admin Block
2024-01-16 00:00:00,54.991,Library
2024-01-16 00:00:00,111.117,Hostel A
2024-01-16 00:00:00,65.931,Engineering Block
2024-01-16 00:00:00,45.742,Admin Block
2024-01-16 01:00:00,102.258,Hostel A
2024-01-16 01:00:00,59.162,Engineering Block
2024-01-16 01:00:00,65.093,Admin Block
2024-01-16 01:00:00,61.801,Library
2024-01-16 02:00:00,120.323,Hostel A
2024-01-16 02:00:00,61.499,Library
2024-01-16 02:00:00,65.151,Admin Block
2024-01-16 02:00:00,89.878,Engineering Block
2024-01-16 03:00:00,140.281,Hostel A
2024-01-16 03:00:00,72.872,Library
2024-01-16 03:00:00,89.412,Engineering Block
2024-01-16 03:00:00,91.391,Admin Block
2024-01-16 04:00:00,117.463,Engineering Block
2024-01-16 04:00:00,98.486,Admin Block
2024-01-16 04:00:00,190.588,Hostel A
2024-01-16 04:00:00,106.634,Library
